600

-1.695056	-3.913370	2.584301
3.927852	-4.792034	-2.496738
-2.999296	4.558079	-4.852961
0.157392	3.861880	4.971603
2.177252	-1.675051	1.324854
-1.749956	3.969803	-3.752306
-2.513654	-4.745159	1.198330
-0.650051	1.618207	2.115518
2.934101	1.258600	1.196132
4.901149	3.135207	4.059524
2.521625	4.450388	0.019830
-0.977185	-4.287264	-2.019660
0.514825	2.922530	4.025928
4.878446	1.681827	2.794166
-2.361739	3.605592	2.595662
0.515956	0.729168	-1.033909
0.437445	-1.583240	-1.236911
-3.678064	2.499842	-4.169497
1.737090	-2.649825	3.117975
1.792578	-3.736685	0.075956
2.594084	-4.193759	-4.273139
-3.627686	-0.682198	-4.060788
-3.597863	0.408072	-1.550436
4.383638	-2.579668	4.094314
1.578081	-4.612032	0.858303
-4.672609	0.399466	4.164379
0.099077	-0.523219	2.717927
0.454685	1.132028	1.790151
-3.457051	0.728301	3.500155
3.121566	-0.338367	3.115947
3.404630	2.732703	-1.362758
4.766564	-1.795464	3.054014
1.970008	-3.990023	1.534959
-0.470791	3.435348	-2.191451
0.728779	-4.231409	-4.310979
-3.282383	3.660731	0.328463
2.011300	-0.820899	2.713059
-0.644062	-3.981872	-4.545250
4.841033	1.654731	0.827496
-0.577127	4.815555	-2.290003
3.550626	2.193855	-4.312909
2.727261	-1.214109	-4.394849
-1.940577	2.495257	-0.859777
0.819361	3.136658	-0.299510
-1.704445	-1.440405	-0.909776
2.968763	-4.478613	-0.280176
-0.713505	3.233757	3.760992
4.185368	4.580075	-4.552052
2.242995	-1.442011	-2.801987
-1.074132	4.704569	-3.470748
1.319628	1.114247	-2.390858
1.030194	-3.041988	-2.648032
-1.966286	-3.615829	-3.396493
1.417874	4.472306	-0.063025
-2.114651	-0.212722	2.852369
-3.425725	0.146707	-0.354366
1.620680	-4.742934	-0.468312
-2.425674	-0.952843	3.644174
-2.428081	-2.454001	-2.830842
1.815808	0.763168	-0.693731
-3.737754	3.098102	1.258375
-2.192120	0.734597	-4.929742
4.559541	2.072425	3.843190
-1.188811	0.184687	4.514666
0.018469	-3.623073	-3.720579
1.039988	-0.641859	0.566761
-3.756404	-0.591775	-0.997462
-2.647024	1.263753	-1.136383
-4.355323	1.122357	-1.648107
-0.928890	2.956923	0.641398
3.518055	2.814363	0.365357
-4.349888	-4.434903	1.643001
1.500310	-0.916979	-3.369266
-2.072635	2.344845	1.365117
-2.268467	3.165543	3.721974
-3.244123	-2.251476	-3.648918
-0.946758	-4.014417	-3.201166
1.512994	1.627906	2.693345
-1.357871	4.751354	-1.081323
-2.220545	-1.444863	-2.854588
4.351429	-1.201419	1.040554
0.833974	4.771174	1.031844
3.188620	4.459316	2.721405
1.977061	0.899164	1.415461
-2.348152	4.721323	2.909215
-0.843195	-4.338743	4.150458
-3.417898	4.713582	4.191182
4.863765	-1.273788	2.231395
1.404334	-4.440617	4.865859
-1.714513	-1.106160	-1.893166
2.583707	-2.798962	3.515301
2.377938	3.084355	-0.342441
-2.960427	-3.687272	-1.166777
1.230886	-1.328712	-1.713203
0.070688	3.712888	-3.680156
-1.968641	4.255213	-1.723660
-4.004868	1.418852	3.875920
1.875163	-2.261461	-3.640651
-4.954034	-4.199367	3.214393
4.276689	3.897290	-0.479592
-1.244808	-2.937286	1.021090
4.135959	-3.740981	-1.827963
2.159693	-4.493002	2.918802
4.209199	2.519798	-3.280917
0.279701	-1.888639	-3.975729
1.352159	-2.294002	1.343679
-2.647204	-1.965332	3.814521
2.697785	-4.979395	4.061978
-3.932717	-0.425370	-1.981063
-1.566882	-1.889751	4.606466
4.146308	4.142230	3.538683
-3.392509	-2.741029	-1.280774
2.920443	-0.350038	-0.130704
0.211775	2.430419	-0.948294
1.352380	-1.642918	-0.778405
-3.690923	-4.399383	0.314853
-3.244603	-3.461255	4.487287
2.400129	1.192998	-0.144248
-1.718464	2.648184	4.963222
1.496893	3.198184	-1.142317
-4.113188	1.910572	-3.495079
-4.020009	-0.966218	0.703549
-1.949717	-4.986879	4.727538
-0.844064	-4.503703	-0.021535
-0.799768	-1.068599	0.438768
3.633175	2.361812	2.255738
4.723179	4.483885	2.392824
-0.639829	-3.072720	-2.038573
3.162281	-2.939708	0.576529
3.879832	-3.971620	-4.382909
-4.062979	-3.092083	3.709281
3.868142	0.569956	2.261124
-1.084871	2.486813	-1.939038
-3.934544	2.879643	0.268665
-0.496639	-2.885446	3.650197
4.753390	4.616389	-1.660363
4.796919	4.979883	4.293936
-4.169893	2.038467	-1.070512
-0.841893	4.321099	-0.053022
-1.719975	3.782752	1.380983
0.590921	-4.228735	-1.250892
-1.377952	-3.959951	-0.571504
0.024009	4.711612	-3.121215
-2.829653	-0.051700	-4.875737
-3.256121	-2.742328	0.638230
3.853795	3.774072	4.952506
-1.404199	3.365227	-2.401012
1.701661	-2.992358	4.987958
1.594691	-4.129958	3.963706
-4.120013	0.139018	-2.889035
-1.873667	2.287843	3.388284
-4.403341	-1.401928	-1.943730
0.697807	-3.549479	4.114249
0.726085	-3.303427	2.158520
4.731642	-1.776027	-1.455170
-4.437698	-0.122971	-0.369809
-3.484255	4.224248	2.801618
-4.091160	0.856418	-4.186418
2.638691	-2.393847	-0.827823
-2.527684	-0.406974	0.872297
1.872418	2.824369	2.254665
-0.266534	-4.579020	0.982235
-1.731629	-1.603433	3.131088
-3.992869	3.011076	-1.126045
-3.201725	3.248050	4.525440
-0.834020	4.051787	-1.348237
-3.618792	-4.220866	3.519093
3.503848	-3.519685	3.523643
-3.735870	3.455886	-1.915394
2.204867	-3.253007	1.065271
-3.563029	-3.282766	1.650011
4.151574	-0.325574	-2.659668
-3.172182	3.474128	-0.794826
4.785004	3.589980	-3.320763
1.058547	-0.203091	-4.664676
-1.231453	1.500302	-3.922148
1.195363	-3.273547	-4.136855
2.111725	-2.571263	-2.539001
4.133676	2.473562	-0.506606
1.521702	-0.951079	3.580503
2.084916	-3.772073	-1.309352
-3.224554	3.915317	-2.584172
2.224560	-1.174988	-0.958004
1.139593	3.981661	-4.187867
0.831806	-4.319406	2.962189
4.603383	1.057489	-2.163154
2.632361	3.856843	-1.068424
2.852482	1.105253	-1.359706
-4.304279	-2.348764	1.262299
0.135196	1.167583	-2.961174
-4.871717	3.419304	1.220791
4.987500	-1.306819	4.563985
2.972900	2.414709	-0.620350
0.001196	4.670668	-0.174026
3.388856	-3.220801	-1.244568
-4.054474	-1.244707	-2.783733
3.556447	1.318847	3.845857
3.983980	-1.996163	0.556587
-4.994959	3.178650	-0.799259
-4.930883	-0.634051	0.760962
1.252067	-1.227690	1.564006
-0.814385	0.996717	-4.919091
2.274252	3.733520	-2.946177
0.719342	4.804378	-4.177292
-3.801604	-0.173972	3.490600
1.958765	2.207185	1.181427
2.272798	2.083964	3.412090
-4.090382	3.900376	3.961649
2.365615	-0.042450	4.394314
-3.889035	1.185091	0.102870
1.428263	4.636616	-3.304475
-1.544178	4.889917	3.859100
-2.899812	1.031101	1.025458
1.087359	-1.393150	-4.451104
3.125507	-1.975111	3.139307
-4.069309	2.250116	3.257107
-3.562739	-4.369760	-4.250629
2.936858	2.150095	-3.526232
-4.717499	-3.803674	1.073593
-3.972411	-4.581648	-2.884824
3.361876	3.400561	-2.462342
-0.852546	1.217159	3.298306
3.351278	-3.664395	1.834849
1.564946	3.979876	3.804021
1.862048	-2.551211	0.367584
2.892760	0.011907	-1.295605
-2.758040	-3.861946	-3.759770
-4.207233	4.009396	-1.173450
4.160180	-4.531429	4.749302
4.788921	0.422887	-3.306214
2.868750	-1.233903	0.237296
4.445611	4.134646	-2.436714
1.054027	2.264885	-0.379904
4.175832	-2.309333	2.319851
4.254060	2.399128	-1.893586
-0.434636	-1.791111	3.707010
3.902077	-3.570677	-2.881835
-1.075448	-3.205624	2.942791
-0.696937	-1.941728	2.151964
-4.662453	-4.262225	-0.517817
-1.110801	4.409648	1.037130
1.313216	-1.541224	2.419630
-3.713740	-4.889977	-0.933434
4.259951	-1.544656	-4.557823
0.044249	0.031959	1.098160
0.103535	0.616296	2.724582
-4.571994	-2.256796	4.621144
-4.579481	-3.504018	-2.408639
-2.187199	0.194555	-1.797540
3.095413	-2.345098	1.609172
0.198964	-4.307429	1.774632
2.132243	4.777910	-4.736260
3.797399	1.604107	2.742602
-2.304442	-1.659793	-4.181342
1.992523	-0.038556	0.203789
3.414843	4.630914	-0.187670
-4.695469	-2.938440	-1.289322
0.349367	1.217690	-4.068809
-1.800306	-2.473427	2.169970
-3.199952	2.241246	-0.615148
-4.624988	-3.628180	-3.488226
-3.181058	-3.387933	2.828368
2.592743	3.694371	1.847124
1.049589	2.447815	-2.943135
3.289196	-2.206650	-2.912172
4.974424	-3.602323	4.612791
-4.571689	1.320682	-2.600904
-0.094295	-0.304924	-3.195599
0.446319	1.784615	0.489837
-3.368749	1.217866	-2.580764
0.883241	-1.511402	4.022246
2.923039	-0.804805	4.222320
-2.149214	-1.963526	0.710185
1.596131	0.711686	3.255559
3.670458	-4.948306	4.059243
0.091472	2.591411	-4.828014
1.439530	0.722796	-4.303659
-3.104323	-0.923688	0.057330
3.347122	-1.947463	4.359340
3.661419	3.335447	3.338709
3.281018	2.432379	-2.687913
-0.818929	-1.352128	-4.453090
0.289219	-3.332986	-4.753483
0.699455	-4.976598	-0.721912
1.525317	-3.034224	-0.493452
-2.112147	1.663295	4.209744
-3.796836	3.895425	-3.563038
-0.301219	1.954502	-0.255133
2.935768	-4.075811	4.726529
-0.971924	0.281955	-3.088826
2.418023	-3.900597	-2.894086
-0.129346	0.077896	-4.907907
-1.072550	0.424882	1.551514
4.345902	-0.590700	4.301751
-2.730715	1.908966	-4.773191
-3.826359	-3.906461	2.243729
2.569338	2.721745	0.622901
-4.420195	4.678851	0.363485
0.966090	-4.983042	3.878478
2.674891	-0.295204	-3.670645
-0.796687	4.915649	1.781062
-4.274662	-4.077648	-1.753416
-0.812324	1.794060	4.196515
2.804020	0.841466	-2.797994
-0.136276	-3.958823	3.591080
-3.144846	-0.369257	2.298816
1.152764	2.168555	4.029023
1.602992	3.581320	1.615246
-0.192107	2.677764	3.223558
-3.152601	-4.818407	2.818582
-1.759199	-0.315425	4.029822
-4.537231	-2.268583	-2.890945
-3.206782	-3.832792	0.868943
-2.081367	-0.145780	-4.234667
-2.151781	1.843287	-1.973282
-3.638020	-1.645943	4.632643
-3.366917	0.460462	4.403423
-0.080633	2.282011	-1.818406
4.802013	-2.030644	0.022969
1.510159	1.818740	-1.341765
3.298428	4.043768	4.217144
0.416772	-0.796603	4.676185
0.984481	-4.566975	-3.501049
-1.816921	-2.534540	-4.297864
0.304615	-1.941641	4.875072
4.253171	-4.754977	-0.902686
2.041026	2.675511	-2.538809
-4.250218	0.162520	2.653817
-2.738284	-4.269309	-0.116982
0.133672	-2.350245	2.039121
1.945635	-1.724778	-4.418707
-1.566061	-4.775661	2.816913
3.819070	-0.619271	-0.504261
4.144093	-1.088784	3.561938
1.544144	-4.778585	-2.104979
0.351684	1.849791	3.459624
-1.594756	0.522157	0.819487
-3.389632	-3.597988	-2.934673
2.003005	3.078508	3.505703
0.680651	-1.888484	-2.252689
0.182473	-4.090388	0.188952
2.178979	-0.355689	-1.909725
3.515006	-3.092976	-4.564339
-0.160747	-0.945446	-3.831807
3.089387	2.069338	1.569790
0.336241	3.610473	0.530052
-2.633712	3.752072	1.336138
1.050734	-0.453569	-2.226721
4.656093	-1.097020	-0.705261
3.892944	1.353847	1.535853
-1.721958	-0.971897	-3.965228
-1.971925	4.373131	-2.759514
-3.485372	-2.408734	1.921287
-2.169490	-2.758763	-0.592075
-0.585037	-2.535246	4.559784
-0.407736	2.935631	-0.351255
-4.244520	0.384636	0.607191
4.021038	0.803137	-4.024015
-4.853199	1.139068	-0.771410
-4.979014	-0.765208	3.520942
-0.873443	3.726228	-4.701184
-1.637223	-3.758128	4.921583
-2.404467	3.420011	-1.948175
0.135062	-0.273674	-1.605012
-0.922897	-4.791783	-4.850430
-4.303138	-2.040557	3.336034
-2.919624	2.080088	0.484230
-3.832110	-2.752649	-4.903445
-2.170805	-3.068439	3.102122
-2.821061	-3.985024	-2.148344
4.678915	3.205930	0.086101
-1.409565	3.992606	4.514380
-4.537102	3.546547	3.197048
3.151272	4.484251	0.969567
3.139637	2.673819	3.734418
1.592446	1.718242	-3.211350
-1.531683	3.600795	-0.922873
-4.576649	-2.331208	-4.394489
-2.585218	-4.046881	3.234059
1.059094	4.101412	-1.285164
1.843961	-0.184840	1.773398
-4.701806	-1.363051	1.253064
2.845607	0.652166	2.471408
-1.974508	4.995678	0.064202
-2.466034	-2.108813	-1.614203
-2.681314	4.889614	-2.457542
2.356705	3.538331	4.210126
4.340022	2.807222	1.547216
0.616571	3.552976	1.927820
-3.680388	-0.625923	4.464634
-1.335187	2.177972	-2.991250
1.371241	3.946500	-2.594131
-2.190684	3.780886	0.064000
-1.350674	-1.824984	-0.154844
-1.930026	3.818901	-4.731942
-0.763959	-0.681504	1.660565
-1.692469	2.715741	0.213196
2.602880	-0.953901	2.042150
2.863706	2.088105	4.543355
-0.390448	-2.384795	-1.113129
3.370274	-0.478529	1.376850
-3.186221	-1.987073	-2.522062
-0.071163	3.890108	3.664988
3.889917	0.752588	-0.456221
-3.376506	1.943183	2.573667
4.932941	4.235181	-4.011509
0.965736	-0.346110	3.985695
-0.019549	-2.736875	-2.846714
4.071087	0.749749	-1.454943
1.128562	-3.480973	0.852765
1.413934	-0.577905	-0.432985
-2.476751	2.876697	-4.310835
-4.337776	-1.767827	-3.620874
2.054055	-0.089436	-4.673476
2.101788	0.791699	4.931541
4.796677	-4.313715	-4.421201
-3.386856	4.248216	-1.657277
3.395346	-1.372527	-3.270943
1.949916	4.685061	-1.433601
-1.953950	0.886407	-2.377527
-4.395165	1.789088	4.934835
-2.423844	-1.030701	2.127969
-1.634390	-3.514800	-1.451950
-4.179521	-1.316543	3.889159
2.057972	4.423604	0.805612
-4.643335	4.629215	3.654656
3.898688	2.791775	4.255135
-2.360568	-2.732465	1.436354
-0.374738	-4.466305	-0.916869
2.177012	4.517625	-2.402648
3.021586	0.217070	-4.483208
2.409400	1.640786	2.541048
3.796374	1.717895	-2.902061
-0.941382	-2.672645	-3.826326
-2.940372	2.401094	-2.356771
-2.942023	-3.988690	1.714970
0.191055	-1.163129	3.413675
-1.609924	2.999002	2.178653
3.351904	-1.680238	-0.462043
2.425098	3.738064	-4.613232
-4.664845	2.122773	0.208227
-4.239751	-2.818941	2.547997
3.088283	-4.809135	-2.980866
4.817586	-4.413372	-1.767364
3.485531	1.701962	0.557616
-4.354710	4.480418	2.618461
0.169456	4.332014	-1.353344
-0.089287	-4.678544	-3.860564
-0.330126	-3.456858	4.356998
-4.358074	3.156103	-3.615331
2.017085	-3.418137	2.552763
3.033547	-0.083143	-2.321861
-2.365877	1.384264	-3.078779
0.608517	-2.652626	3.894570
0.315396	-2.039625	3.117508
0.606058	-3.563719	-0.513662
3.895433	-2.180767	-3.707541
2.305374	1.826803	-0.883900
4.568106	3.075530	3.084312
-3.577224	-1.641496	-4.272401
-4.936352	0.523765	2.151386
3.536151	3.955235	-3.304950
2.153217	2.676408	4.425601
-0.023703	-3.379118	2.734815
-3.558418	1.528454	-4.759399
0.207882	1.099709	-1.971141
3.551467	-1.226945	-2.111509
0.573472	4.225103	2.805061
-3.524316	-1.539707	1.624200
-4.818871	-0.985139	-3.803665
-2.817454	-1.846417	2.863946
1.133865	-2.504431	2.360756
-4.796147	-3.017354	1.764105
4.415276	-2.412738	-2.476177
-2.982549	-1.237335	-3.500878
1.700537	-0.089085	-3.771755
4.989481	0.620732	-0.046106
-0.186437	4.603306	4.238200
0.599094	1.756988	2.581091
0.630718	3.279596	-1.881734
2.945342	1.093242	-3.917810
-4.438067	3.884340	-0.153652
-0.714903	2.183012	-4.476492
-0.479910	4.822550	2.751762
4.061183	-2.961839	1.128774
-3.659420	3.312376	2.499695
4.396302	-2.879465	-4.813950
1.485565	-3.818508	-3.291123
-0.530899	1.470235	-1.231057
-4.148065	-2.223913	-0.279499
-3.139186	2.801184	-3.484207
-2.489504	-4.697820	2.108223
3.108477	-4.418221	3.318309
3.731644	-4.700104	2.538846
0.588591	-1.141811	-3.274286
4.440600	-3.513698	3.488975
1.255103	1.033192	0.047313
-1.335825	-1.262855	3.902263
2.673966	-0.015050	0.923219
1.455012	1.066890	4.193858
0.428679	2.876978	1.126944
0.934601	0.046877	1.907758
3.572911	-1.383947	1.493828
-2.863969	3.683134	-4.578880
